Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
353,5,LastUpdated,Last modification timestamp for player record,Date and time when the player record was last updated. Critical for data freshness monitoring and change tracking.,2025-06-20 10:30:00,"Valid datetime, automatically updated on changes",0,1,2025-06-20 05:44:01.5166667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"last updated, modification date, update timestamp, last modified","2025-06-20 10:30:00, 2025-06-19 15:45:30",Automatically maintained by database triggers when player data changes,SET LastUpdated = GETDATE() ON UPDATE,"audit,data_freshness,change_tracking,system_monitoring",DateTime,CHECK (LastUpdated <= GETDATE()),9.0000,0.6000,MAX,"Data Freshness,Change Tracking,System Monitoring,Audit Trail",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
354,5,DynamicParameter,Dynamic tracking parameter for marketing attribution,Dynamic parameter used for advanced marketing attribution and campaign tracking. Used for detailed marketing ROI analysis.,"utm_campaign=summer2024, source=google, medium=cpc","Max 500 characters, URL parameter format",0,1,2025-06-20 05:44:28.5666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"dynamic parameter, tracking parameter, marketing parameter, attribution parameter","utm_campaign=summer2024, source=google, medium=cpc, ref=affiliate123",Captured from marketing tracking systems during registration,Marketing attribution and campaign tracking parameter,"marketing_attribution,campaign_tracking,utm_tracking,marketing_analytics",Text,LENGTH <= 500,7.5000,0.6500,COUNT,"Marketing Attribution,Campaign Tracking,UTM Tracking,Marketing Analytics",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
355,5,ClickId,Click identifier for advertising campaign tracking,Unique click identifier from advertising platforms for conversion tracking and campaign optimization.,"gclid_123abc, fbclid_456def, msclkid_789ghi","Max 100 characters, click ID format",0,1,2025-06-20 05:44:28.5666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"click id, click identifier, ad click id, campaign click id","gclid_123abc, fbclid_456def, msclkid_789ghi, ttclid_012jkl",Captured from advertising platform click tracking during registration,Advertising platform click identifier for conversion tracking,"advertising,click_tracking,conversion_tracking,campaign_optimization",Text,LENGTH <= 100,7.0000,0.6000,COUNT,"Advertising,Click Tracking,Conversion Tracking,Campaign Optimization",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
356,5,CountryCode,ISO country code for player location,Two or three letter ISO country code identifying player country. Used for geographic analysis and regulatory compliance.,"GB, DE, SE, CA, US","Valid ISO country code, 2-3 characters",0,1,2025-06-20 05:44:28.5666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"country code, iso country code, country identifier, geographic code","GB, DE, SE, CA, US, FR, ES, IT",Determined from player registration data or IP geolocation,ISO standard country code for geographic classification,"geographic_analytics,regulatory_compliance,country_identification,iso_standards",Text,"LENGTH <= 3, VALID_ISO_COUNTRY_CODE",9.0000,0.8500,COUNT,"Geographic Analytics,Regulatory Compliance,Country Identification,ISO Standards",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
357,5,PhoneNumber,Player primary phone number,Primary phone number for player contact and verification. Used for customer service and account security.,"+44 20 7946 0958, +1 555 123 4567","Valid phone format, max 20 characters",0,1,2025-06-20 05:44:28.5666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"phone number, primary phone, contact phone, telephone number","+44 20 7946 0958, +1 555 123 4567, +49 30 12345678",Provided by player during registration for contact and verification,Primary phone contact for customer service and verification,"contact_information,customer_service,verification,account_security",Text,"VALID_PHONE_FORMAT, LENGTH <= 20",8.5000,0.7500,COUNT,"Contact Information,Customer Service,Verification,Account Security",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
358,5,MobileNumber,Player mobile phone number,Mobile phone number for SMS communications and mobile verification. Used for mobile marketing and two-factor authentication.,"+44 7700 900123, +1 555 987 6543","Valid mobile format, max 20 characters",0,1,2025-06-20 05:44:52.6966667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"mobile number, mobile phone, cell phone, mobile contact","+44 7700 900123, +1 555 987 6543, +49 151 12345678",Provided by player for mobile communications and SMS verification,Mobile phone contact for SMS and mobile verification,"mobile_communication,sms_marketing,two_factor_authentication,mobile_verification",Text,"VALID_MOBILE_FORMAT, LENGTH <= 20",8.0000,0.7000,COUNT,"Mobile Communication,SMS Marketing,Two Factor Authentication,Mobile Verification",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
359,5,ZipCode,Player postal/ZIP code,Postal code or ZIP code for player address. Used for detailed geographic analysis and address verification.,"SW1A 1AA, 10115, 11122, M5V 3A8","Max 10 characters, postal code format",0,1,2025-06-20 05:44:52.6966667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"zip code, postal code, postcode, area code, mail code","SW1A 1AA, 10115, 11122, M5V 3A8, 75001, 28001",Provided as part of player address information during registration,Postal code for detailed geographic and demographic analysis,"geographic_analytics,address_verification,demographic_analysis,location_intelligence",Text,"LENGTH <= 10, POSTAL_CODE_FORMAT",8.0000,0.7000,COUNT,"Geographic Analytics,Address Verification,Demographic Analysis,Location Intelligence",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
360,5,PlatformString,Detailed platform information string,"Detailed platform and device information including browser, OS, and device details. Used for technical analytics and user experience optimization.","Chrome/91.0 Windows 10, Safari/14.1 iOS 14.6, Firefox/89.0 Ubuntu","Max 200 characters, platform string format",0,1,2025-06-20 05:44:52.6966667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"platform string, user agent, device info, browser info, system info","Chrome/91.0 Windows 10, Safari/14.1 iOS 14.6, Firefox/89.0 Ubuntu",Captured from browser user agent and device detection during registration,Detailed platform and device information for technical analysis,"technical_analytics,user_experience,device_analytics,platform_optimization",Text,LENGTH <= 200,7.0000,0.6000,COUNT,"Technical Analytics,User Experience,Device Analytics,Platform Optimization",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
361,5,SMSEnabled,SMS communication preference enabled,Boolean flag indicating if player has enabled SMS communications. Used for SMS marketing campaigns and mobile communication strategies.,"1 (Enabled), 0 (Disabled)","Boolean value, 1 for enabled, 0 for disabled",0,1,2025-06-20 05:45:12.6100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"sms enabled, sms preference, mobile messaging enabled, text messaging enabled","1, 0, True, False",Set by player through communication preferences or during registration,SMS communication preference setting,"communication_preferences,sms_marketing,mobile_communication,gdpr_compliance",Boolean,"IN (0,1)",8.0000,0.7500,COUNT,"Communication Preferences,SMS Marketing,Mobile Communication,GDPR Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
362,5,MailEnabled,Email communication preference enabled,Boolean flag indicating if player has enabled email communications. Used for email marketing campaigns and customer communications.,"1 (Enabled), 0 (Disabled)","Boolean value, 1 for enabled, 0 for disabled",0,1,2025-06-20 05:45:12.6100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"mail enabled, email enabled, email preference, email communication enabled","1, 0, True, False",Set by player through communication preferences or during registration,Email communication preference setting,"communication_preferences,email_marketing,customer_communication,gdpr_compliance",Boolean,"IN (0,1)",8.5000,0.8000,COUNT,"Communication Preferences,Email Marketing,Customer Communication,GDPR Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
363,5,PromotionsEnabled,Promotional communication preference enabled,Boolean flag indicating if player has enabled promotional communications. Used for promotional campaigns and marketing effectiveness.,"1 (Enabled), 0 (Disabled)","Boolean value, 1 for enabled, 0 for disabled",0,1,2025-06-20 05:45:12.6100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotions enabled, promotional communication enabled, marketing enabled","1, 0, True, False",Set by player through communication preferences for promotional content,Promotional communication preference setting,"communication_preferences,promotional_marketing,marketing_effectiveness,gdpr_compliance",Boolean,"IN (0,1)",8.5000,0.8000,COUNT,"Communication Preferences,Promotional Marketing,Marketing Effectiveness,GDPR Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
364,5,BonusesEnabled,Bonus communication preference enabled,Boolean flag indicating if player has enabled bonus-related communications. Used for bonus marketing and promotional campaigns.,"1 (Enabled), 0 (Disabled)","Boolean value, 1 for enabled, 0 for disabled",0,1,2025-06-20 05:45:12.6100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonuses enabled, bonus communication enabled, bonus marketing enabled","1, 0, True, False",Set by player through communication preferences for bonus-related content,Bonus communication preference setting,"communication_preferences,bonus_marketing,promotional_campaigns,gdpr_compliance",Boolean,"IN (0,1)",8.0000,0.7500,COUNT,"Communication Preferences,Bonus Marketing,Promotional Campaigns,GDPR Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
365,5,IP,Player IP address for security and geolocation,"IP address used by player for security monitoring, fraud detection, and geolocation analysis.","192.168.1.1, 10.0.0.1, 172.16.0.1",Valid IP address format,0,1,2025-06-20 05:45:37.0400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"ip address, ip, internet protocol address, network address","192.168.1.1, 10.0.0.1, 172.16.0.1, 203.0.113.1",Captured from player connection for security and geolocation purposes,IP address for security monitoring and geolocation,"security,fraud_detection,geolocation,network_analytics",Text,VALID_IP_ADDRESS_FORMAT,8.5000,0.7000,COUNT,"Security,Fraud Detection,Geolocation,Network Analytics",1,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
366,5,PromotionCode,Promotional code used during registration,Promotional or bonus code entered by player during registration. Used for promotion tracking and marketing campaign analysis.,"WELCOME100, SUMMER2024, NEWPLAYER50","Max 50 characters, alphanumeric code",0,1,2025-06-20 05:45:37.0400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotion code, promo code, bonus code, referral code","WELCOME100, SUMMER2024, NEWPLAYER50, FRIEND25, VIP200",Captured during registration when player enters promotional code,Promotional code for campaign tracking and bonus attribution,"promotional_campaigns,marketing_tracking,bonus_attribution,campaign_analytics",Text,"LENGTH <= 50, ALPHANUMERIC_CODE",7.5000,0.6500,COUNT,"Promotional Campaigns,Marketing Tracking,Bonus Attribution,Campaign Analytics",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
367,5,LoggedIn,Current login status of the player,Boolean flag indicating if player is currently logged in. Used for concurrent user tracking and session management.,"1 (Logged In), 0 (Logged Out)","Boolean value, 1 for logged in, 0 for logged out",0,1,2025-06-20 05:45:37.0400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"logged in, login status, session active, online status","1, 0, True, False",Updated in real-time based on player login/logout activities,Current session status for concurrent user tracking,"session_management,concurrent_users,real_time_analytics,user_activity",Boolean,"IN (0,1)",8.0000,0.8500,COUNT,"Session Management,Concurrent Users,Real Time Analytics,User Activity",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
368,5,BlockDate,Date when player account was blocked,Timestamp when the player account was blocked. Used for compliance tracking and account management analysis.,"2025-06-20 14:30:00, NULL",Valid datetime or NULL if not blocked,0,1,2025-06-20 05:47:26.2400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"block date, blocking date, account blocked date, restriction date","2025-06-20 14:30:00, 2025-06-15 09:45:00, NULL",Set by compliance or customer service teams when account is blocked,Timestamp of account blocking for compliance tracking,"compliance,account_management,blocking_tracking,regulatory_reporting",DateTime,CHECK (BlockDate <= GETDATE()),8.5000,0.7000,MAX,"Compliance,Account Management,Blocking Tracking,Regulatory Reporting",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
369,5,BlockReason,Reason for player account blocking,Detailed reason why the player account was blocked. Used for compliance analysis and operational reporting.,"Fraud Suspicion, Self Exclusion, Compliance Review, Underage","Max 200 characters, blocking reason",0,1,2025-06-20 05:47:26.2400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"block reason, blocking reason, restriction reason, account block reason","Fraud Suspicion, Self Exclusion, Compliance Review, Underage, Money Laundering",Entered by compliance or customer service teams when blocking account,Reason for account blocking for compliance and operational analysis,"compliance,fraud_prevention,self_exclusion,regulatory_compliance",Text,LENGTH <= 200,8.5000,0.7000,COUNT,"Compliance,Fraud Prevention,Self Exclusion,Regulatory Compliance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
370,5,BlockReleaseDate,Date when account block will be or was released,Timestamp when the account block expires or was lifted. Used for temporary restriction management and compliance tracking.,"2025-12-31 23:59:59, NULL",Valid datetime or NULL for permanent blocks,0,1,2025-06-20 05:47:26.2400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"block release date, unblock date, restriction end date, block expiry","2025-12-31 23:59:59, 2025-07-01 00:00:00, NULL",Set by compliance teams for temporary blocks or when permanent blocks are lifted,Block release timestamp for restriction management,"compliance,restriction_management,temporary_blocks,account_recovery",DateTime,CHECK (BlockReleaseDate > BlockDate),8.0000,0.6500,MAX,"Compliance,Restriction Management,Temporary Blocks,Account Recovery",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
371,5,BOAgent,Back office agent identifier for account management,ID of back office agent responsible for the player account. Used for customer service tracking and agent performance analysis.,"AGENT001, AGENT025, AGENT150","Max 20 characters, agent identifier",0,1,2025-06-20 05:47:26.2400000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bo agent, back office agent, account manager, customer service agent","AGENT001, AGENT025, AGENT150, AGENT200, AGENT075",Assigned by customer service management for account responsibility tracking,Back office agent assignment for customer service management,"customer_service,agent_management,account_responsibility,service_tracking",Text,LENGTH <= 20,7.5000,0.6000,COUNT,"Customer Service,Agent Management,Account Responsibility,Service Tracking",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
372,5,LastDepositDate,Date of player last deposit,Timestamp of most recent deposit for player lifecycle analysis,2025-06-20 15:30:00,Valid datetime,0,1,2025-06-20 05:48:03.4666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"last deposit date, recent deposit, latest deposit",2025-06-20 15:30:00,Updated when player makes deposits,Most recent deposit timestamp,"financial,player_lifecycle,deposit_analysis",DateTime,CHECK (LastDepositDate <= GETDATE()),9.0000,0.8500,MAX,"Deposit Analysis,Player Lifecycle,Financial Activity",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
373,5,DepositsCount,Total number of deposits made by player,Count of all deposit transactions for deposit frequency analysis,"5, 12, 0, 25",Non-negative integer,0,1,2025-06-20 05:48:03.4666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"deposits count, deposit frequency, number of deposits","5, 12, 0, 25, 8, 3",Calculated from deposit transaction count,COUNT of all deposit transactions,"financial,deposit_analysis,player_behavior",Integer,CHECK (DepositsCount >= 0),9.0000,0.9000,SUM,"Deposit Analysis,Player Behavior,Financial Activity",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
374,5,WelcomeBonus,Welcome bonus amount awarded to player,Initial welcome bonus given to new players for onboarding analysis,"50.00, 100.00, 0.00",Non-negative monetary amount,0,1,2025-06-20 05:48:03.4666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"welcome bonus, signup bonus, new player bonus","50.00, 100.00, 0.00, 25.00",Set during player onboarding process,Welcome bonus amount for new player acquisition,"promotional,player_onboarding,bonus_analysis",Money,"CHECK (WelcomeBonus >= 0), PRECISION(19,4)",8.5000,0.8000,SUM,"Welcome Bonus,Player Onboarding,Bonus Analysis",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
375,5,BlockType,Type of account block applied,Classification of account restriction type for compliance management,"Temporary, Permanent, Self-Exclusion, Regulatory",Max 50 characters,0,1,2025-06-20 05:48:03.4666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"block type, restriction type, blocking category","Temporary, Permanent, Self-Exclusion, Regulatory",Set by compliance teams based on blocking reason,Account blocking classification,"compliance,account_management,restriction_classification",Text,LENGTH <= 50,8.0000,0.7000,COUNT,"Compliance,Account Management,Restriction Classification",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
376,5,AccountBalance,Current real money account balance,Real money balance available in player account for financial analysis,"125.50, 0.00, 1,250.00",Non-negative monetary amount,0,1,2025-06-20 05:48:03.4666667,NULL,System,,"account balance, real money balance, available balance","125.50, 0.00, 1,250.00, 45.75",Updated in real-time with financial transactions,Current real money balance,"financial,real_time,account_management",Money,"CHECK (AccountBalance >= 0), PRECISION(19,4)",9.5000,0.9500,SUM,"Account Balance,Financial Management,Real Time Analytics",0,0,Current real money balance in player account representing available funds for gaming. Critical for financial operations and player liquidity analysis.,"[""financial_status"", ""liquidity_indicator"", ""real_time_metric"", ""player_wealth""]","[""Account Balance"", ""Available Funds"", ""Player Balance"", ""Real Money Balance"", ""Account Funds""]","{""financial_status"": 1.0, ""liquidity_analysis"": 0.9, ""player_value"": 0.8, ""account_management"": 1.0}","[""What is player balance?"", ""Show account balances"", ""Player financial status"", ""Available funds analysis""]","[""account balance"", ""available funds"", ""player balance"", ""real money balance"", ""account funds"", ""wallet balance""]","Real-time financial metric for player wealth analysis, liquidity management, and account status reporting.","[""Total Account Balances"", ""Average Balance"", ""Balance Distribution"", ""High-Value Players""]",0.95,"[""Real-time financial data"", ""Player liquidity indicator"", ""Account status metric"", ""Financial health indicator""]","[""balance"", ""account"", ""funds"", ""money"", ""financial"", ""liquidity"", ""wealth"", ""real-time""]",,,,,,,NULL,0.50
377,5,BonusBalance,Current bonus money balance,Bonus money balance available in player account for promotional analysis,"25.00, 0.00, 75.00",Non-negative monetary amount,0,1,2025-06-20 05:48:03.4666667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus balance, promotional balance, bonus money","25.00, 0.00, 75.00, 12.50",Updated with bonus transactions and conversions,Current bonus money balance,"promotional,bonus_analysis,account_management",Money,"CHECK (BonusBalance >= 0), PRECISION(19,4)",9.0000,0.8500,SUM,"Bonus Balance,Promotional Analysis,Account Management",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
378,5,CustomerClubPoints,Current loyalty points balance,Loyalty program points for customer retention analysis,"1250, 0, 5000, 750",Non-negative integer,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"loyalty points, club points, reward points","1250, 0, 5000, 750, 2500",Updated with loyalty program activities,Current loyalty points balance,"loyalty_program,customer_retention,rewards",Integer,CHECK (CustomerClubPoints >= 0),8.5000,0.8000,SUM,"Loyalty Program,Customer Retention,Rewards",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
379,5,TotalChargeBacks,Total chargeback amount for player,Sum of all chargebacks for risk analysis,"0.00, 250.00, 500.00",Non-negative monetary amount,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"chargebacks, payment disputes, refund disputes","0.00, 250.00, 500.00, 100.00",Calculated from chargeback transactions,SUM of all chargeback amounts,"financial,risk_management,payment_disputes",Money,"CHECK (TotalChargeBacks >= 0), PRECISION(19,4)",8.5000,0.7000,SUM,"Risk Management,Payment Disputes,Financial Risk",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
380,5,TotalChargebackReverses,Total chargeback reversal amount,Sum of chargeback reversals for financial reconciliation,"0.00, 100.00, 250.00",Non-negative monetary amount,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"chargeback reversals, dispute reversals","0.00, 100.00, 250.00, 50.00",Calculated from chargeback reversal transactions,SUM of chargeback reversal amounts,"financial,risk_management,dispute_resolution",Money,"CHECK (TotalChargebackReverses >= 0), PRECISION(19,4)",8.0000,0.6500,SUM,"Risk Management,Dispute Resolution,Financial Reconciliation",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
381,5,TotalVoids,Total voided transaction amount,Sum of voided transactions for operational analysis,"0.00, 50.00, 125.00",Non-negative monetary amount,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"voids, voided transactions, cancelled transactions","0.00, 50.00, 125.00, €25.00",Calculated from voided transaction amounts,SUM of voided transaction amounts,"financial,operational_analysis,transaction_management",Money,"CHECK (TotalVoids >= 0), PRECISION(19,4)",7.5000,0.6000,SUM,"Operational Analysis,Transaction Management,Financial Operations",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
382,5,TotalBonuses,Total bonus amount awarded to player,Sum of all bonuses for promotional effectiveness analysis,"150.00, 0.00, 500.00",Non-negative monetary amount,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"total bonuses, bonus total, promotional total","150.00, 0.00, 500.00, 75.00",Calculated from all bonus award transactions,SUM of all bonus amounts awarded,"promotional,bonus_analysis,marketing_effectiveness",Money,"CHECK (TotalBonuses >= 0), PRECISION(19,4)",9.0000,0.8500,SUM,"Bonus Analysis,Marketing Effectiveness,Promotional Analysis",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
383,5,TotalCustomerClubPoints,Total loyalty points earned by player,Lifetime loyalty points earned for loyalty program analysis,"5000, 0, 25000, 1250",Non-negative integer,0,1,2025-06-20 05:48:34.9866667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"total loyalty points, lifetime points, total club points","5000, 0, 25000, 1250, 10000",Calculated from all loyalty point earning activities,SUM of all loyalty points earned,"loyalty_program,customer_retention,lifetime_value",Integer,CHECK (TotalCustomerClubPoints >= 0),8.5000,0.8000,SUM,"Loyalty Program,Customer Retention,Lifetime Value",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
384,5,MaxBalance,Maximum balance ever reached by player,Highest account balance achieved for player value analysis,"2,500.00, 500.00, 10,000.00",Non-negative monetary amount,0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"max balance, highest balance, peak balance","2,500.00, 500.00, 10,000.00, 1,250.00",Tracked as maximum of all historical balances,MAX of all historical account balances,"financial,player_value,high_value_analysis",Money,"CHECK (MaxBalance >= 0), PRECISION(19,4)",8.5000,0.7500,MAX,"Player Value,High Value Analysis,Financial Analytics",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
385,5,Wagered,Total amount wagered by player across all games,Lifetime wagering amount for player activity analysis,"5,000.00, 0.00, 25,000.00",Non-negative monetary amount,0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"total wagered, lifetime wagering, total bets","5,000.00, 0.00, 25,000.00, 1,250.00",Calculated from all betting transactions across all game types,SUM of all wagering amounts across all gaming verticals,"gaming,player_activity,wagering_analysis",Money,"CHECK (Wagered >= 0), PRECISION(19,4)",9.5000,0.9500,SUM,"Gaming Activity,Wagering Analysis,Player Engagement",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
386,5,CasinoID,Casino brand identifier for multi-brand operations,Brand identifier for multi-casino operations and brand analysis,"1, 2, 5, 10","Positive integer, brand identifier",0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"casino id, brand id, casino identifier","1, 2, 5, 10, 15, 20",Assigned based on casino brand where player is active,Casino brand identifier for multi-brand analysis,"brand_analytics,multi_brand,casino_operations",Integer,CHECK (CasinoID > 0),8.0000,0.7500,COUNT,"Brand Analytics,Multi-Brand Operations,Casino Operations",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
387,5,CurrencySymbol,Currency symbol for player account currency,Display symbol for player currency for UI and reporting,", $, , CAD$","Valid currency symbol, max 5 characters",0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"currency symbol, currency sign, money symbol",", $, , CAD$, SEK, NOK",Derived from player account currency settings,Currency symbol for display and reporting purposes,"financial,currency_display,multi_currency",Text,"LENGTH <= 5, VALID_CURRENCY_SYMBOL",8.0000,0.7500,COUNT,"Currency Display,Multi-Currency,Financial Display",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
388,5,RevenueEUR,Player revenue converted to EUR for standardized reporting,Player-generated revenue in EUR for cross-currency analysis,"250.00, 0.00, 1,500.00","Monetary amount in EUR, can be negative",0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"revenue eur, euro revenue, standardized revenue","250.00, 0.00, 1,500.00, -100.00",Calculated by converting player revenue to EUR using exchange rates,Player revenue converted to EUR for standardized reporting,"financial,revenue_analysis,currency_conversion",Money,"PRECISION(19,4), EUR currency",9.0000,0.8500,SUM,"Revenue Analysis,Currency Conversion,Financial Standardization",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
389,5,LastLoginPlatform,Platform used for most recent login,Last platform used for platform preference analysis,"Desktop, Mobile, iOS App, Android App","Max 50 characters, valid platform",0,1,2025-06-20 05:49:03.8333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"last login platform, recent platform, latest platform","Desktop, Mobile, iOS App, Android App",Updated with each login to track platform usage,Most recent login platform for preference analysis,"platform_analytics,user_behavior,platform_preference",Text,"LENGTH <= 50, VALID_PLATFORM_TYPE",8.0000,0.7500,COUNT,"Platform Analytics,User Behavior,Platform Preference",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
390,5,PromotionsMailEnabled,Email promotions preference enabled,Email promotional communication preference for targeted marketing,"1 (Enabled), 0 (Disabled)",Boolean value,0,1,2025-06-20 05:49:42.6000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotions mail enabled, promotional email enabled","1, 0, True, False",Set by player communication preferences,Email promotional communication preference,"communication_preferences,email_marketing,promotional_targeting",Boolean,"IN (0,1)",8.0000,0.7500,COUNT,"Email Marketing,Promotional Targeting,Communication Preferences",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
391,5,PromotionsSMSEnabled,SMS promotions preference enabled,SMS promotional communication preference for mobile marketing,"1 (Enabled), 0 (Disabled)",Boolean value,0,1,2025-06-20 05:49:42.6000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotions sms enabled, promotional sms enabled","1, 0, True, False",Set by player communication preferences,SMS promotional communication preference,"communication_preferences,sms_marketing,mobile_marketing",Boolean,"IN (0,1)",8.0000,0.7500,COUNT,"SMS Marketing,Mobile Marketing,Communication Preferences",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
392,5,PromotionsPhoneEnabled,Phone promotions preference enabled,Phone promotional communication preference for telemarketing,"1 (Enabled), 0 (Disabled)",Boolean value,0,1,2025-06-20 05:49:42.6000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotions phone enabled, promotional phone enabled","1, 0, True, False",Set by player communication preferences,Phone promotional communication preference,"communication_preferences,telemarketing,phone_marketing",Boolean,"IN (0,1)",7.5000,0.6500,COUNT,"Telemarketing,Phone Marketing,Communication Preferences",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
393,5,PromotionsPostEnabled,Postal promotions preference enabled,Postal promotional communication preference for direct mail marketing,"1 (Enabled), 0 (Disabled)",Boolean value,0,1,2025-06-20 05:49:42.6000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"promotions post enabled, promotional mail enabled","1, 0, True, False",Set by player communication preferences,Postal promotional communication preference,"communication_preferences,direct_mail,postal_marketing",Boolean,"IN (0,1)",7.0000,0.6000,COUNT,"Direct Mail,Postal Marketing,Communication Preferences",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
